time,POLE_VAULTING,FOOTBALL,ZOMBONI,JACK_IN_THE_BOX,BALLON,DIGGER,LADDER,CATAPULT,GARGANTUAAR,
486,855.949,763.671,678.928,765.231,600.182,449.524,750.638,812.271,831.715,
487,855.791,763.431,678.689,765.087,599.812,448.844,750.109,812.123,831.56,
488,855.614,763.191,678.449,764.83,599.442,448.164,749.579,811.975,831.406,
489,855.437,762.952,678.21,764.572,599.072,447.484,749.05,811.827,831.255,
490,855.259,762.712,677.97,764.315,598.702,446.804,748.52,811.679,831.104,
491,855.082,762.472,677.731,764.057,598.332,446.124,747.991,811.531,830.953,
492,854.904,762.232,677.492,763.799,597.962,445.444,747.462,811.383,830.802,
493,854.73,761.993,677.253,763.542,597.592,444.764,746.932,811.235,830.65,
494,854.573,761.753,677.014,763.266,597.222,444.084,746.403,811.087,830.499,
495,854.415,761.513,676.775,762.99,596.852,443.404,745.873,810.939,830.348,
496,854.258,761.274,676.537,762.714,596.482,442.724,745.344,810.791,830.197,
497,854.1,761.034,676.298,762.438,596.112,442.044,744.872,810.643,830.046,
498,853.943,760.794,676.06,762.162,595.742,441.364,744.713,810.495,829.895,
499,853.786,760.555,675.821,761.886,595.372,440.684,744.606,810.347,829.744,
500,853.628,760.315,675.583,761.61,595.002,440.004,744.498,810.199,829.593,
501,853.471,760.075,675.345,761.381,594.632,439.324,744.391,810.051,829.442,
502,853.313,759.836,675.107,761.109,594.262,438.644,744.284,809.903,829.291,
503,853.156,759.596,674.869,761.109,593.892,437.964,744.176,809.755,829.14,
504,852.979,759.356,674.632,761.109,593.522,437.284,744.069,809.607,828.989,
505,852.802,759.117,674.394,761.109,593.152,436.604,743.962,809.459,828.838,
506,852.625,758.877,674.157,761.109,592.782,435.924,743.868,809.311,828.687,
507,852.447,758.637,673.919,761.109,592.412,435.244,743.774,809.163,828.536,
508,852.27,758.398,673.682,761.109,592.042,434.564,743.68,809.015,828.385,
509,852.113,758.158,673.445,761.109,591.672,433.884,743.586,808.867,828.233,
510,851.956,757.918,673.208,761.109,591.302,433.204,743.492,808.719,828.082,
511,851.798,757.678,672.971,761.109,590.932,432.524,743.398,808.571,827.931,
512,851.641,757.439,672.735,761.109,590.563,431.844,743.304,808.423,827.78,
513,851.483,757.199,672.498,761.109,590.193,431.164,743.21,808.275,827.629,
514,851.326,756.959,672.262,761.109,589.823,430.484,743.103,808.127,827.478,
515,851.168,756.72,672.025,761.109,589.453,429.804,742.995,807.979,827.327,
516,851.011,756.48,671.789,761.109,589.083,429.124,742.888,807.831,827.176,
517,850.854,756.24,671.553,760.922,588.713,428.444,742.781,807.683,827.025,
518,850.696,756.001,671.317,760.69,588.343,427.764,742.673,807.535,826.87,
519,850.529,755.761,671.081,760.458,587.973,427.084,742.566,807.387,826.716,
520,850.352,755.521,670.845,760.226,587.603,426.404,742.459,807.239,826.562,
521,850.175,755.282,670.609,759.995,587.233,425.724,742.365,807.091,826.407,
522,849.997,755.042,670.374,759.763,586.863,425.044,742.271,806.943,826.253,
523,849.82,754.802,670.138,759.531,586.493,424.364,742.177,806.795,826.098,
524,849.643,754.563,669.903,759.299,586.123,423.684,742.083,806.647,825.944,
525,849.485,754.323,669.668,759.067,585.753,423.004,741.989,806.499,825.789,
526,849.327,754.083,669.433,758.836,585.383,422.324,741.895,806.351,825.635,
527,849.17,753.844,669.198,758.604,585.013,421.644,741.801,806.203,825.48,
528,849.012,753.604,668.963,758.372,584.643,420.964,741.707,806.055,825.326,
529,848.854,753.556,668.728,758.14,584.273,420.284,741.6,805.907,825.171,
530,848.697,753.508,668.494,757.908,583.903,419.604,741.492,805.759,825.017,
531,848.539,753.45,668.259,757.765,583.533,418.924,741.385,805.611,824.862,
532,848.381,753.403,668.025,757.706,583.163,418.244,741.278,805.463,824.708,
533,848.224,753.356,667.79,757.706,582.793,417.564,741.17,805.315,824.553,
534,848.066,753.309,667.556,757.706,582.423,416.884,741.063,805.167,824.399,
535,847.889,753.262,667.322,757.706,582.053,416.204,740.956,805.019,824.244,
536,847.711,753.215,667.088,757.706,581.683,415.524,740.848,804.871,824.09,
537,847.534,753.168,666.854,757.706,581.313,414.844,740.817,804.723,823.935,
538,847.357,753.135,666.621,757.706,580.943,414.164,740.817,804.575,823.781,
539,847.179,753.104,666.387,757.679,580.573,413.484,740.817,804.427,823.626,
540,847.016,753.073,666.154,757.593,580.203,412.804,740.817,804.279,823.472,
541,846.859,753.042,665.92,757.507,579.833,412.124,740.817,804.131,823.317,
542,846.702,753.011,665.687,757.421,579.463,411.444,740.817,803.983,823.163,
543,846.544,752.979,665.454,757.335,579.093,410.764,740.817,803.835,823.008,
544,846.387,752.941,665.221,757.249,578.723,410.084,740.817,803.687,822.854,
545,846.229,752.893,664.988,757.163,578.353,409.404,740.817,803.539,822.7,
546,846.072,752.845,664.756,757.077,577.983,408.724,740.817,803.391,822.545,
547,845.914,752.797,664.523,756.991,577.613,408.044,740.817,803.242,822.391,
548,845.757,752.749,664.291,756.905,577.243,407.364,740.817,803.094,822.291,
549,845.6,752.701,664.058,756.819,576.873,406.684,740.817,802.946,822.191,
550,845.442,752.653,663.826,756.732,576.503,406.004,740.817,802.798,822.092,
551,845.265,752.605,663.594,756.646,576.133,405.324,740.817,802.65,821.992,
552,845.088,752.557,663.362,756.56,575.763,404.644,740.817,802.502,821.893,
553,844.911,752.509,663.13,756.474,575.393,403.964,740.817,802.354,821.793,
554,844.734,752.461,662.898,756.374,575.023,403.284,740.817,802.206,821.694,
555,844.557,752.414,662.667,756.273,574.653,402.604,740.817,802.058,821.594,
556,844.399,752.366,662.435,756.173,574.283,401.924,740.817,801.91,821.495,
557,844.242,752.318,662.203,756.073,573.913,401.244,740.817,801.762,821.395,
558,844.084,752.27,661.972,755.972,573.543,400.564,740.817,801.614,821.296,
559,843.927,752.222,661.741,755.872,573.173,399.884,740.817,801.466,821.196,
560,843.77,752.174,661.51,755.373,572.803,399.204,740.817,801.318,821.096,
561,843.612,752.126,661.279,754.852,572.433,398.524,740.817,801.17,820.997,
562,843.455,752.078,661.048,754.33,572.063,397.844,740.817,801.022,820.897,
563,843.297,752.03,660.817,753.809,571.693,397.164,740.817,800.874,820.798,
564,843.139,751.982,660.586,753.287,571.323,396.484,740.817,800.726,820.698,
565,842.982,751.934,660.356,752.764,570.953,395.804,740.817,800.578,820.599,
566,842.804,751.886,660.125,752.241,570.583,395.124,740.807,800.43,820.499,
567,842.627,751.839,659.895,751.719,570.213,394.444,740.672,800.282,820.4,
568,842.45,751.791,659.665,751.196,569.843,393.764,740.536,800.134,820.3,
569,842.272,751.743,659.435,750.673,569.473,393.084,740.401,799.986,820.201,
570,842.095,751.695,659.205,750.15,569.103,392.404,740.266,799.838,820.101,
571,841.917,751.647,658.975,749.627,568.733,391.724,740.13,799.69,820.001,
572,841.76,751.599,658.745,749.104,568.363,391.044,739.995,799.542,819.902,
573,841.602,751.551,658.516,748.581,567.993,390.364,739.886,799.394,819.802,
574,841.445,751.391,658.286,748.095,567.623,389.684,739.775,799.246,819.703,
575,841.287,751.232,658.057,747.95,567.253,389.004,739.668,799.098,819.603,
576,841.129,751.072,657.827,747.806,566.883,388.324,739.56,798.95,819.504,
577,840.972,750.912,657.598,747.661,566.513,387.644,739.453,798.802,819.404,
578,840.814,750.752,657.369,747.516,566.143,386.964,739.344,798.654,819.301,
579,840.656,750.593,657.14,747.371,565.773,386.284,739.236,798.506,819.198,
580,840.499,750.433,656.911,747.226,565.403,385.604,739.1,798.358,819.095,
581,840.341,750.273,656.683,747.082,565.033,384.924,738.965,798.21,818.992,
582,840.164,750.114,656.454,746.937,564.663,384.244,738.829,798.062,818.889,
583,839.986,749.954,656.226,746.792,564.293,383.564,738.694,797.914,818.786,
584,839.809,749.794,655.997,746.647,563.923,382.884,738.558,797.766,818.683,
585,839.631,749.634,655.769,746.503,563.553,382.204,738.423,797.618,818.58,
586,839.454,749.475,655.541,746.358,563.183,381.524,738.287,797.47,818.477,
587,839.296,749.091,655.313,746.213,562.813,380.844,738.152,797.322,818.374,
588,839.139,748.708,655.085,746.068,562.443,380.164,738.03,797.174,818.271,
589,838.981,748.325,654.857,746.017,562.073,379.484,737.908,797.026,818.169,
590,838.823,747.941,654.63,745.874,561.703,378.804,737.786,796.878,818.066,
591,838.666,747.558,654.402,745.874,561.333,378.124,737.664,796.73,817.963,
592,838.508,747.174,654.175,745.874,560.963,377.444,737.542,796.582,817.86,
593,838.351,746.791,653.947,745.874,560.593,376.764,737.42,796.434,817.757,
594,838.193,746.408,653.72,745.874,560.223,376.084,737.298,796.286,817.654,
595,838.035,746.024,653.493,745.874,559.853,375.404,737.176,796.138,817.551,
596,837.878,745.641,653.266,745.874,559.483,374.724,737.054,795.99,817.448,
597,837.72,745.258,653.039,745.808,559.113,374.044,736.932,795.842,817.345,
598,837.543,744.874,652.812,745.677,558.743,373.364,736.81,795.694,817.242,
599,837.365,744.491,652.586,745.547,558.373,372.684,736.688,795.546,817.139,
600,837.188,744.108,652.359,745.417,558.003,372.004,736.566,795.398,817.036,
601,837.01,743.724,652.133,745.286,557.633,371.324,736.444,795.25,816.933,
602,836.833,743.341,651.906,745.156,557.263,370.644,736.323,795.102,816.83,
603,836.675,742.957,651.68,745.026,556.893,369.964,736.024,794.954,816.727,
604,836.518,742.574,651.454,744.881,556.523,369.284,735.726,794.806,816.624,
605,836.36,742.191,651.228,744.736,556.153,368.604,735.428,794.658,816.521,
606,836.202,741.807,651.002,744.591,555.783,367.924,735.13,794.51,816.418,
607,836.045,741.424,650.776,744.447,555.413,367.244,734.832,794.362,816.315,
608,835.887,741.041,650.551,744.302,555.043,366.564,734.534,794.214,816.212,
609,835.729,740.657,650.325,744.157,554.673,365.884,734.235,794.066,816.109,
610,835.572,740.274,650.1,744.012,554.303,365.204,733.937,793.918,816.006,
611,835.414,739.891,649.874,743.868,553.933,364.524,733.653,793.77,815.903,
612,835.257,739.507,649.649,743.723,553.563,363.844,733.368,793.622,815.8,
613,835.079,739.124,649.424,743.578,553.193,363.164,733.083,793.474,815.697,
614,834.902,738.74,649.199,743.433,552.823,362.484,732.799,793.326,815.594,
615,834.724,738.357,648.974,743.288,552.453,361.805,732.514,793.178,815.491,
616,834.547,737.974,648.75,743.144,552.083,361.125,732.23,793.03,815.388,
617,834.37,737.59,648.525,742.999,551.713,360.445,731.945,792.882,815.285,
618,834.192,737.207,648.301,742.738,551.343,359.765,731.633,792.734,815.182,
619,834.035,736.824,648.076,742.478,550.973,359.085,731.322,792.586,815.08,
620,833.877,736.776,647.852,742.217,550.603,358.405,731.01,792.438,814.977,
621,833.719,736.728,647.628,741.957,550.233,357.725,730.698,792.29,814.874,
622,833.562,736.68,647.404,741.696,549.863,357.045,730.386,792.142,814.771,
623,833.404,736.632,647.18,741.436,549.493,356.365,730.075,791.994,814.668,
624,833.246,736.584,646.956,741.175,549.123,355.685,729.763,791.846,814.565,
625,833.089,736.536,646.732,740.914,548.753,355.005,729.451,791.698,814.462,
626,832.931,736.504,646.509,740.639,548.383,354.325,729.167,791.55,814.359,
627,832.773,736.472,646.285,740.364,548.013,353.645,728.882,791.402,814.256,
628,832.616,736.44,646.062,740.089,547.643,352.965,728.598,791.254,814.153,
629,832.438,736.409,645.838,739.814,547.273,352.285,728.313,791.106,814.05,
630,832.261,736.377,645.615,739.539,546.903,351.605,728.028,790.958,813.947,
631,832.084,736.345,645.392,739.264,546.533,350.925,727.744,790.81,813.844,
632,831.906,736.313,645.169,738.989,546.163,350.245,727.459,790.662,813.741,
633,831.729,736.265,644.946,738.989,545.793,349.565,727.161,790.514,813.638,
634,831.571,736.217,644.724,738.859,545.423,348.885,726.863,790.366,813.535,
635,831.414,736.169,644.501,738.859,545.053,348.205,726.565,790.218,813.432,
636,831.256,736.121,644.279,738.857,544.683,347.525,726.266,790.07,813.329,
637,831.098,736.073,644.056,738.857,544.313,346.845,725.968,789.922,813.23,
638,830.941,736.025,643.834,738.857,543.943,346.165,725.67,789.774,813.13,
639,830.783,735.977,643.612,738.857,543.573,345.485,725.372,789.626,813.03,
640,830.625,735.929,643.39,738.857,543.203,344.805,725.074,789.478,812.931,
641,830.468,735.882,643.168,738.857,542.833,344.125,724.803,789.33,812.831,
642,830.31,735.834,642.946,738.857,542.463,343.445,724.532,789.182,812.732,
643,830.152,735.786,642.724,738.857,542.093,342.765,724.261,789.034,812.632,
644,829.995,735.738,642.503,738.857,541.723,342.085,723.99,788.885,812.533,
645,829.817,735.69,642.281,738.857,541.353,341.405,723.719,788.737,812.433,
646,829.64,735.642,642.06,738.857,540.983,340.725,723.448,788.589,812.334,
647,829.463,735.594,641.838,738.758,540.613,340.045,723.176,788.441,812.234,
648,829.285,735.546,641.617,738.526,540.243,339.365,722.892,788.293,812.135,
649,829.108,735.498,641.396,738.294,539.873,338.685,722.607,788.145,812.035,
650,828.95,735.45,641.175,738.063,539.503,338.005,722.323,787.997,811.935,
651,828.793,735.402,640.954,737.831,539.133,337.325,722.038,787.849,811.836,
652,828.635,735.354,640.734,737.599,538.763,336.645,721.753,787.701,811.736,
653,828.477,735.307,640.513,737.368,538.393,335.965,721.469,787.553,811.637,
654,828.32,735.259,640.293,737.136,538.023,335.285,721.184,787.405,811.537,
655,828.162,735.211,640.072,736.905,537.653,334.605,720.9,787.257,811.438,
656,828.004,735.163,639.852,736.673,537.283,333.925,720.615,787.109,811.338,
657,827.847,735.115,639.632,736.441,536.913,333.245,720.33,786.961,811.239,
658,827.689,735.067,639.412,736.21,536.543,332.565,720.046,786.813,811.139,
659,827.531,735.019,639.192,735.978,536.173,331.885,719.761,786.665,811.039,
660,827.354,734.971,638.972,735.746,535.803,331.205,719.477,786.517,810.94,
661,827.177,734.923,638.752,735.515,535.433,330.525,719.192,786.369,810.84,
662,826.999,734.875,638.533,735.515,535.063,329.845,718.907,786.221,810.741,
663,826.822,734.827,638.313,735.515,534.693,329.165,718.623,786.073,810.641,
664,826.645,734.78,638.094,735.433,534.323,328.485,718.338,785.925,810.542,
665,826.483,734.54,637.874,735.433,533.953,327.805,718.054,785.777,810.442,
666,826.326,734.3,637.655,735.433,533.583,327.125,717.769,785.629,810.343,
667,826.168,734.061,637.436,735.433,533.213,326.445,717.484,785.481,810.24,
668,826.011,733.821,637.217,735.433,532.843,325.765,717.2,785.333,810.137,
669,825.853,733.581,636.998,735.428,532.473,325.085,716.915,785.185,810.034,
670,825.695,733.342,636.78,735.341,532.103,324.405,716.63,785.037,809.931,
671,825.538,733.102,636.561,735.254,531.733,323.725,716.359,784.889,809.828,
672,825.38,732.863,636.343,735.167,531.363,323.045,716.088,784.741,809.725,
673,825.223,732.623,636.124,735.081,530.993,322.365,715.817,784.593,809.622,
674,825.065,732.383,635.906,734.994,530.623,321.685,715.546,784.445,809.519,
675,824.907,732.144,635.688,734.907,530.253,321.005,715.275,784.297,809.416,
676,824.73,731.904,635.47,734.82,529.883,320.325,715.004,784.149,809.313,
677,824.553,731.664,635.252,734.733,529.513,319.645,714.733,784.001,809.21,
678,824.375,731.425,635.034,734.646,529.143,318.965,714.475,783.853,809.107,
679,824.198,731.185,634.816,734.559,528.773,318.285,714.408,783.705,809.004,
680,824.021,730.946,634.598,734.473,528.403,317.605,714.34,783.557,808.901,
681,823.863,730.706,634.381,734.386,528.033,316.925,714.272,783.409,808.798,
682,823.706,730.466,634.163,734.299,527.663,316.245,714.204,783.261,808.695,
683,823.548,730.227,633.946,734.212,527.293,315.565,714.137,783.113,808.592,
684,823.391,729.987,633.729,734.111,526.923,314.885,714.069,782.965,808.489,
685,823.233,729.747,633.512,734.009,526.553,314.205,714.001,782.817,808.386,
686,823.075,729.508,633.295,733.908,526.183,313.525,713.933,782.669,808.283,
687,822.918,729.268,633.078,733.807,525.813,312.845,713.866,782.521,808.18,
688,822.76,729.029,632.861,733.705,525.443,312.165,713.798,782.373,808.077,
689,822.603,728.789,632.644,733.604,525.073,311.485,713.73,782.225,807.974,
690,822.445,728.549,632.428,733.503,524.703,310.805,713.662,782.077,807.871,
691,822.287,728.31,632.211,732.982,524.333,310.125,713.595,781.929,807.768,
692,822.11,728.07,631.995,732.461,523.963,309.445,713.527,781.781,807.666,
693,821.933,727.83,631.779,731.939,523.593,308.765,713.459,781.633,807.563,
694,821.755,727.591,631.563,731.418,523.223,308.085,713.405,781.485,807.46,
695,821.578,727.351,631.347,730.897,522.853,307.405,713.351,781.337,807.357,
696,821.401,727.112,631.131,730.376,522.483,306.725,713.297,781.189,807.254,
697,821.243,726.872,630.915,729.855,522.113,306.045,713.242,781.041,807.103,
698,821.086,726.632,630.699,729.334,521.743,305.365,713.188,780.893,806.952,
699,820.928,726.393,630.484,728.813,521.373,304.685,713.134,780.745,806.8,
700,820.77,726.153,630.268,728.292,521.003,304.005,713.08,780.597,806.649,
701,820.613,725.913,630.053,727.771,520.633,303.325,713.012,780.449,806.498,
702,820.455,725.674,629.837,727.249,520.263,302.645,712.944,780.301,806.347,
703,820.298,725.434,629.622,726.728,519.893,301.965,712.877,780.153,806.196,
704,820.14,725.195,629.407,726.207,519.523,301.285,712.809,780.005,806.045,
705,819.982,724.955,629.192,725.686,519.153,300.605,712.741,779.857,805.894,
706,819.825,724.715,628.977,725.541,518.783,299.925,712.673,779.709,805.743,
707,819.648,724.476,628.763,725.396,518.413,299.245,712.606,779.561,805.592,
708,819.47,724.236,628.548,725.252,518.043,298.565,712.538,779.413,805.441,
709,819.293,723.996,628.334,725.107,517.673,297.885,712.538,779.265,805.29,
710,819.116,723.757,628.119,724.962,517.303,297.205,712.482,779.117,805.139,
711,818.938,723.517,627.905,724.817,516.933,296.525,712.415,778.969,804.988,
712,818.761,723.278,627.691,724.673,516.563,295.845,712.415,778.821,804.837,
713,818.603,723.038,627.477,724.528,516.193,295.165,712.415,778.673,804.686,
714,818.446,722.798,627.263,724.383,515.823,294.485,712.406,778.525,804.535,
715,818.288,722.559,627.049,724.238,515.453,293.805,712.406,778.377,804.383,
716,818.131,722.319,626.835,724.094,515.083,293.125,712.406,778.229,804.232,
717,817.973,722.271,626.621,723.949,514.714,292.445,712.406,778.081,804.081,
718,817.815,722.223,626.408,723.804,514.344,291.765,712.406,777.933,803.93,
719,817.658,722.175,626.194,723.659,513.974,291.085,712.406,777.785,803.779,
720,817.5,722.127,625.981,723.659,513.604,290.405,712.406,777.637,803.628,
721,817.343,722.079,625.768,723.659,513.234,289.725,712.406,777.489,803.477,
722,817.185,722.031,625.555,723.659,512.864,289.045,712.406,777.341,803.326,
723,817.008,721.999,625.342,723.659,512.494,288.365,712.406,777.193,803.175,
724,816.831,721.967,625.129,723.625,512.124,287.685,712.406,777.045,803.024,
725,816.653,721.935,624.916,723.625,511.754,287.005,712.406,776.897,802.873,
